"order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_time,delivery_gps_lng,delivery_gps_lat,ds"
"2916955,31,Jilin,1558,126.57785,43.88545,970,1,09-09 07:57:00,09-09 07:57:00,126.56607,43.87092,09-09 08:52:00,09-09 08:52:00,126.57742,43.88557,0909"
"1982189,31,Jilin,949,126.58879,43.83752,1101,10,08-31 09:07:00,08-31 09:07:00,126.566,43.87075,08-31 12:14:00,08-31 12:14:00,126.5889,43.83742,0831"
"3398118,31,Jilin,949,126.58877,43.83751,1101,10,06-15 07:45:00,06-15 07:45:00,126.56618,43.87128,06-15 09:56:00,06-15 09:56:00,126.58999,43.83787,0615"
"4331080,31,Jilin,4849,126.57356,43.83804,1118,0,09-28 08:31:00,09-28 08:31:00,126.56637,43.87107,09-28 12:07:00,09-28 12:07:00,126.57375,43.83784,0928"
"1891398,31,Jilin,435,126.56098,43.85847,1530,14,06-28 08:48:00,06-28 08:48:00,126.56602,43.8707,06-28 10:20:00,06-28 10:20:00,126.56148,43.85852,0628"
"3640339,31,Jilin,435,126.56159,43.85811,1530,14,07-08 08:12:00,07-08 08:12:00,126.56608,43.87075,07-08 12:53:00,07-08 12:53:00,126.55538,43.86006,0708"
"1568469,31,Jilin,435,126.5616,43.85812,1530,14,07-22 07:36:00,07-22 07:36:00,126.56602,43.87068,07-22 12:29:00,07-22 12:29:00,126.55738,43.87103,0722"
"1492794,31,Jilin,435,126.561,43.85857,1530,14,05-20 07:56:00,05-20 07:56:00,126.56611,43.87084,05-20 13:32:00,05-20 13:32:00,126.56188,43.85859,0520"
"938735,31,Jilin,435,126.56155,43.85801,1530,14,08-04 08:30:00,08-04 08:30:00,126.56615,43.87082,08-04 11:48:00,08-04 11:48:00,126.55672,43.86014,0804"
"2479981,31,Jilin,435,126.56127,43.85794,1530,14,08-06 07:51:00,08-06 07:51:00,126.56612,43.87063,08-06 12:35:00,08-06 12:35:00,126.5613,43.85799,0806"
"4303930,31,Jilin,435,126.56216,43.8586,1530,14,09-25 12:31:00,09-25 12:31:00,nan,nan,09-25 16:20:00,09-25 16:20:00,126.5617,43.85821,0925"
"1839378,31,Jilin,435,126.56151,43.85807,1530,14,08-13 07:45:00,08-13 07:45:00,126.56619,43.87064,08-13 13:20:00,08-13 13:20:00,126.56344,43.86707,0813"
"1172914,31,Jilin,4849,126.58293,43.84364,1642,4,07-24 07:42:00,07-24 07:42:00,126.56618,43.8711,07-24 11:49:00,07-24 11:49:00,126.58216,43.84373,0724"
"226306,31,Jilin,4849,126.58214,43.84365,1642,4,08-16 07:54:00,08-16 07:54:00,126.56617,43.87108,08-16 15:17:00,08-16 15:17:00,126.58229,43.84368,0816"
"3984957,31,Jilin,4849,126.57105,43.84978,1696,14,09-16 09:01:00,09-16 09:01:00,126.56661,43.8706,09-16 10:34:00,09-16 10:34:00,126.57119,43.8496,0916"
"2367622,31,Jilin,949,126.59569,43.84223,1996,14,07-12 07:42:00,07-12 07:42:00,126.56619,43.87092,07-12 10:20:00,07-12 10:20:00,126.59381,43.84323,0712"
"2555766,31,Jilin,435,126.57466,43.88177,2236,14,07-31 14:14:00,07-31 14:14:00,126.55457,43.87411,07-31 14:21:00,07-31 14:21:00,126.55215,43.87387,0731"
"3847030,31,Jilin,949,126.5948,43.85862,2553,14,08-23 07:39:00,08-23 07:39:00,126.56618,43.87093,08-23 11:39:00,08-23 11:39:00,126.58749,43.85936,0823"
"1531708,31,Jilin,949,126.59388,43.85869,2553,14,07-04 07:56:00,07-04 07:56:00,126.5662,43.87128,07-04 12:35:00,07-04 12:35:00,126.59413,43.85877,0704"
"2669360,31,Jilin,949,126.59484,43.8586,2553,14,05-30 08:23:00,05-30 08:23:00,126.56606,43.8708,05-30 12:59:00,05-30 12:59:00,126.59442,43.85949,0530"
"3333951,31,Jilin,949,126.59435,43.8584,2553,14,07-24 07:43:00,07-24 07:43:00,126.56614,43.87093,07-24 10:51:00,07-24 10:51:00,126.59429,43.85836,0724"
"2286780,31,Jilin,435,126.55227,43.85359,2796,1,06-12 08:36:00,06-12 08:36:00,126.56577,43.87108,06-12 12:53:00,06-12 12:53:00,126.55353,43.85794,0612"
"1764472,31,Jilin,4849,126.56815,43.83925,2928,13,05-28 08:56:00,05-28 08:56:00,126.56614,43.87063,05-28 11:12:00,05-28 11:12:00,126.56901,43.83897,0528"
"3190223,31,Jilin,4849,126.56916,43.83956,2928,13,08-31 13:08:00,08-31 13:08:00,126.56619,43.8708,08-31 16:23:00,08-31 16:23:00,126.56824,43.83967,0831"
"2078293,31,Jilin,4849,126.56873,43.83922,2928,13,07-11 07:12:00,07-11 07:12:00,126.56601,43.87118,07-11 13:50:00,07-11 13:50:00,126.55229,43.85259,0711"
"61581,31,Jilin,4849,126.56877,43.83918,2928,13,07-04 08:02:00,07-04 08:02:00,126.56606,43.8707,07-04 14:12:00,07-04 14:12:00,126.56963,43.83993,0704"
"4196872,31,Jilin,4849,126.5682,43.83926,2928,13,07-18 07:29:00,07-18 07:29:00,126.56602,43.87083,07-18 14:25:00,07-18 14:25:00,126.56785,43.84014,0718"
"2492403,31,Jilin,4849,126.56899,43.84007,2928,13,07-14 08:09:00,07-14 08:09:00,126.56616,43.87104,07-14 17:01:00,07-14 17:01:00,126.56871,43.83973,0714"
"3546375,31,Jilin,4849,126.56805,43.8395,2928,13,07-15 08:04:00,07-15 08:04:00,126.56615,43.8708,07-15 14:59:00,07-15 14:59:00,126.56901,43.83912,0715"
"1135510,31,Jilin,4849,126.568,43.83942,2928,13,08-23 09:03:00,08-23 09:03:00,126.56635,43.87061,08-23 13:02:00,08-23 13:02:00,126.56761,43.83937,0823"
"1839447,31,Jilin,4849,126.5682,43.83925,2928,13,05-20 15:18:00,05-20 15:18:00,126.5662,43.8709,05-20 16:48:00,05-20 16:48:00,126.56823,43.83914,0520"
"21548,31,Jilin,4849,126.57818,43.84222,5182,1,09-04 08:55:00,09-04 08:55:00,126.56599,43.87109,09-04 14:12:00,09-04 14:12:00,126.57758,43.84225,0904"
"638819,31,Jilin,4849,126.57957,43.84213,5182,1,09-26 07:40:00,09-26 07:40:00,126.56635,43.87107,09-26 13:41:00,09-26 13:41:00,126.5832,43.84259,0926"
"1784122,31,Jilin,4849,126.57845,43.84231,5182,1,06-06 14:44:00,06-06 14:44:00,126.56608,43.871,06-06 17:00:00,06-06 17:00:00,126.57839,43.84292,0606"
"4479272,31,Jilin,4849,126.57895,43.84086,5182,1,05-16 09:37:00,05-16 09:37:00,126.56598,43.87115,05-16 12:41:00,05-16 12:41:00,126.57856,43.84083,0516"
"1190173,31,Jilin,4849,126.57847,43.84147,5182,1,08-10 07:51:00,08-10 07:51:00,126.5661,43.87104,08-10 12:20:00,08-10 12:20:00,126.57813,43.84126,0810"
"2291940,31,Jilin,4849,126.57818,43.8431,5182,1,09-20 08:34:00,09-20 08:34:00,126.5662,43.87097,09-20 13:14:00,09-20 13:14:00,126.57814,43.84278,0920"
"3120263,31,Jilin,4849,126.57891,43.84099,5182,1,06-09 09:38:00,06-09 09:38:00,126.56604,43.87102,06-09 11:33:00,06-09 11:33:00,126.57844,43.84222,0609"
"3793009,31,Jilin,4849,126.57791,43.84216,5182,1,05-24 09:03:00,05-24 09:03:00,126.56598,43.87102,05-24 13:15:00,05-24 13:15:00,126.57763,43.84221,0524"
"2227894,31,Jilin,4849,126.57821,43.84306,5182,1,08-31 13:02:00,08-31 13:02:00,126.5661,43.87071,08-31 17:20:00,08-31 17:20:00,126.57753,43.84324,0831"
"3405788,31,Jilin,4849,126.57882,43.84097,5182,1,06-01 07:58:00,06-01 07:58:00,126.56612,43.87071,06-01 12:22:00,06-01 12:22:00,126.57901,43.84103,0601"
"3719055,31,Jilin,4849,126.57968,43.84124,5182,1,07-04 08:02:00,07-04 08:02:00,126.56617,43.87062,07-04 10:27:00,07-04 10:27:00,126.57933,43.841,0704"
"1084858,31,Jilin,4849,126.57897,43.84232,5182,1,06-03 16:17:00,06-03 16:17:00,126.56621,43.87114,06-03 17:22:00,06-03 17:22:00,126.5782,43.84301,0603"
"4488996,31,Jilin,4849,126.57871,43.84125,5182,1,06-08 09:32:00,06-08 09:32:00,126.56628,43.87106,06-08 11:55:00,06-08 11:55:00,126.57848,43.8411,0608"
"1426746,31,Jilin,4849,126.57957,43.84138,5182,1,09-29 08:23:00,09-29 08:23:00,126.56607,43.871,09-29 14:41:00,09-29 14:41:00,126.5798,43.84134,0929"
"492367,31,Jilin,4849,126.57856,43.84142,5182,1,08-12 08:52:00,08-12 08:52:00,126.56631,43.87095,08-12 13:46:00,08-12 13:46:00,126.57752,43.84148,0812"
"2856253,31,Jilin,4849,126.57905,43.84171,5182,1,06-07 08:36:00,06-07 08:36:00,126.56619,43.87146,06-07 12:18:00,06-07 12:18:00,126.57936,43.84204,0607"
"1891947,31,Jilin,4849,126.57895,43.84173,5182,1,06-16 07:38:00,06-16 07:38:00,126.56601,43.87063,06-16 10:10:00,06-16 10:10:00,126.57918,43.84177,0616"
"580877,31,Jilin,4849,126.58021,43.84132,5182,1,09-05 08:36:00,09-05 08:36:00,126.5661,43.87092,09-05 13:42:00,09-05 13:42:00,126.57991,43.84142,0905"
"3571443,31,Jilin,4849,126.57782,43.84328,5182,1,09-03 08:36:00,09-03 08:36:00,126.56629,43.87106,09-03 13:18:00,09-03 13:18:00,126.57742,43.8428,0903"
"2813444,31,Jilin,435,126.55268,43.85004,5314,14,05-29 08:16:00,05-29 08:16:00,126.56606,43.87071,05-29 11:55:00,05-29 11:55:00,126.55389,43.85966,0529"
"1671479,31,Jilin,4849,126.58326,43.84302,5569,1,09-15 07:45:00,09-15 07:45:00,126.5662,43.87111,09-15 13:04:00,09-15 13:04:00,126.58213,43.84278,0915"
"1447193,31,Jilin,4849,126.58317,43.84294,5569,1,06-19 09:48:00,06-19 09:48:00,126.56619,43.87078,06-19 11:43:00,06-19 11:43:00,126.58278,43.84307,0619"
"4365554,31,Jilin,4849,126.58386,43.84283,5569,1,07-02 08:03:00,07-02 08:03:00,126.56624,43.87079,07-02 12:14:00,07-02 12:14:00,126.58434,43.84299,0702"
"2692593,31,Jilin,4849,126.58459,43.84281,5569,1,09-26 07:39:00,09-26 07:39:00,126.56631,43.87109,09-26 13:48:00,09-26 13:48:00,126.58454,43.84322,0926"
"1026452,31,Jilin,4849,126.58316,43.84295,5569,1,06-03 16:17:00,06-03 16:17:00,126.56617,43.8712,06-03 17:05:00,06-03 17:05:00,126.57947,43.84302,0603"
"2416034,31,Jilin,4849,126.58392,43.84314,5569,1,09-19 08:00:00,09-19 08:00:00,126.5661,43.87109,09-19 14:09:00,09-19 14:09:00,126.57975,43.84238,0919"
"490844,31,Jilin,949,126.58878,43.84342,5647,1,08-11 09:21:00,08-11 09:21:00,126.56607,43.87085,08-11 11:49:00,08-11 11:49:00,126.58859,43.84369,0811"
"2267884,31,Jilin,949,126.58945,43.84356,5647,1,09-28 08:19:00,09-28 08:19:00,126.56607,43.87119,09-28 10:34:00,09-28 10:34:00,126.58968,43.84396,0928"
"2075925,31,Jilin,949,126.58854,43.84436,5647,1,09-18 08:15:00,09-18 08:15:00,126.56601,43.87094,09-18 10:47:00,09-18 10:47:00,126.5887,43.84431,0918"
"2234807,31,Jilin,949,126.58887,43.84424,5647,1,08-13 08:03:00,08-13 08:03:00,126.5661,43.87117,08-13 09:31:00,08-13 09:31:00,126.58854,43.84412,0813"
"3855368,31,Jilin,949,126.58865,43.84433,5647,1,08-26 08:53:00,08-26 08:53:00,126.56603,43.87095,08-26 11:57:00,08-26 11:57:00,126.59384,43.84327,0826"
"810114,31,Jilin,435,126.56147,43.86904,5704,14,07-17 08:00:00,07-17 08:00:00,126.56605,43.87075,07-17 09:04:00,07-17 09:04:00,126.56283,43.86926,0717"
"410306,31,Jilin,1558,126.56407,43.88006,5932,14,10-13 08:01:00,10-13 08:01:00,126.56617,43.87081,10-13 17:06:00,10-13 17:06:00,126.56629,43.87078,1013"
"1082356,31,Jilin,1558,126.56669,43.88036,5932,14,09-07 09:01:00,09-07 09:01:00,126.56605,43.87088,09-07 10:20:00,09-07 10:20:00,126.56714,43.88019,0907"
"3284816,31,Jilin,949,126.58706,43.85773,5944,14,05-24 15:00:00,05-24 15:00:00,126.56607,43.8712,05-24 18:53:00,05-24 18:53:00,126.56608,43.8708,0524"
"2900451,31,Jilin,949,126.5864,43.85906,5944,14,07-23 09:17:00,07-23 09:17:00,126.56597,43.87104,07-23 13:06:00,07-23 13:06:00,126.58708,43.85897,0723"
"1926113,31,Jilin,1558,126.56883,43.85911,6018,14,10-05 07:38:00,10-05 07:38:00,126.56622,43.87063,10-05 12:47:00,10-05 12:47:00,126.56621,43.87069,1005"
"1483115,31,Jilin,949,126.59075,43.85145,6393,1,08-07 08:21:00,08-07 08:21:00,126.56616,43.87103,08-07 09:28:00,08-07 09:28:00,126.58948,43.85056,0807"
"1354785,31,Jilin,949,126.58928,43.84966,6393,1,09-24 08:18:00,09-24 08:18:00,126.56606,43.87104,09-24 12:47:00,09-24 12:47:00,126.59478,43.85054,0924"
"2893684,31,Jilin,949,126.5892,43.84967,6393,1,08-28 08:50:00,08-28 08:50:00,126.56619,43.87112,08-28 13:00:00,08-28 13:00:00,126.5949,43.85031,0828"
"3448692,31,Jilin,949,126.58919,43.8497,6393,1,08-02 08:29:00,08-02 08:29:00,126.5661,43.87107,08-02 09:32:00,08-02 09:32:00,126.58884,43.84989,0802"
"2085076,31,Jilin,435,126.57148,43.86559,6852,1,10-02 08:10:00,10-02 08:10:00,126.56617,43.87089,10-02 09:40:00,10-02 09:40:00,126.57175,43.86587,1002"
"4399643,31,Jilin,4849,126.57577,43.84068,7493,14,05-20 08:51:00,05-20 08:51:00,126.56605,43.87121,05-20 11:52:00,05-20 11:52:00,126.575,43.84056,0520"
"1230942,31,Jilin,4849,126.57678,43.84046,7493,14,08-22 08:59:00,08-22 08:59:00,126.56618,43.87093,08-22 13:04:00,08-22 13:04:00,126.5774,43.84106,0822"
"2221009,31,Jilin,4849,126.57657,43.83983,7493,14,07-29 08:11:00,07-29 08:11:00,126.56616,43.87117,07-29 14:24:00,07-29 14:24:00,126.57687,43.83998,0729"
"4170341,31,Jilin,4849,126.57613,43.84116,7493,14,09-10 08:15:00,09-10 08:15:00,126.56614,43.87104,09-10 12:24:00,09-10 12:24:00,126.57635,43.84105,0910"
"45139,31,Jilin,4849,126.56982,43.83958,7771,14,05-29 08:36:00,05-29 08:36:00,126.5663,43.87117,05-29 10:59:00,05-29 10:59:00,126.57428,43.84374,0529"
"4408686,31,Jilin,4849,126.5699,43.83882,7782,1,08-26 09:12:00,08-26 09:12:00,126.56614,43.87076,08-26 14:52:00,08-26 14:52:00,126.58361,43.84658,0826"
"1459002,31,Jilin,4849,126.57009,43.83915,7782,1,08-22 09:00:00,08-22 09:00:00,126.56609,43.87091,08-22 15:47:00,08-22 15:47:00,126.56724,43.84061,0822"
"1302188,31,Jilin,4849,126.56983,43.83895,7782,1,09-22 08:09:00,09-22 08:09:00,126.56649,43.87092,09-22 12:13:00,09-22 12:13:00,126.57394,43.84008,0922"
"2728895,31,Jilin,4849,126.56967,43.83917,7782,1,07-04 08:06:00,07-04 08:06:00,126.56605,43.87083,07-04 15:03:00,07-04 15:03:00,126.56708,43.85172,0704"
"1299377,31,Jilin,4322,126.54613,43.87721,8103,1,05-28 08:44:00,05-28 08:44:00,126.56633,43.87062,05-28 09:41:00,05-28 09:41:00,126.54606,43.87766,0528"
"3390792,31,Jilin,4322,126.54797,43.87541,8103,1,05-29 13:59:00,05-29 13:59:00,126.5661,43.87092,05-29 14:33:00,05-29 14:33:00,126.54805,43.87577,0529"
"556213,31,Jilin,4322,126.54799,43.87653,8103,1,05-30 16:09:00,05-30 16:09:00,126.56603,43.87089,05-30 17:29:00,05-30 17:29:00,126.54801,43.87687,0530"
"1162978,31,Jilin,4322,126.54701,43.87711,8103,1,05-30 16:08:00,05-30 16:08:00,126.5661,43.87074,05-30 18:02:00,05-30 18:02:00,126.54708,43.87649,0530"
"1963285,31,Jilin,4322,126.54789,43.87546,8103,1,06-18 13:21:00,06-18 13:21:00,126.56601,43.87071,06-18 14:08:00,06-18 14:08:00,126.54829,43.87593,0618"
"1267972,31,Jilin,4322,126.5488,43.87534,8103,1,05-25 12:39:00,05-25 12:39:00,126.56605,43.87104,05-25 13:38:00,05-25 13:38:00,126.54698,43.8759,0525"
"1107394,31,Jilin,4849,126.56987,43.85202,8112,14,06-30 15:43:00,06-30 15:43:00,126.56616,43.87085,06-30 16:20:00,06-30 16:20:00,126.56858,43.85066,0630"
"3594821,31,Jilin,949,126.59331,43.84519,8444,1,06-09 09:17:00,06-09 09:17:00,126.56616,43.87117,06-09 10:33:00,06-09 10:33:00,126.5932,43.84555,0609"
"3395205,31,Jilin,949,126.59041,43.84592,8444,1,08-27 08:53:00,08-27 08:53:00,126.56609,43.87107,08-27 12:41:00,08-27 12:41:00,126.59374,43.84038,0827"
"3473535,31,Jilin,949,126.59185,43.84539,8444,1,05-16 08:57:00,05-16 08:57:00,126.56611,43.8712,05-16 10:27:00,05-16 10:27:00,126.59149,43.84545,0516"
"3636877,31,Jilin,949,126.59246,43.84452,8444,1,09-26 07:34:00,09-26 07:34:00,126.56612,43.87101,09-26 11:44:00,09-26 11:44:00,126.59298,43.84519,0926"
"3491759,31,Jilin,949,126.59183,43.8445,8444,1,07-25 07:43:00,07-25 07:43:00,126.5662,43.87115,07-25 10:33:00,07-25 10:33:00,126.59221,43.84467,0725"
"4362793,31,Jilin,949,126.59165,43.84584,8444,1,08-11 08:52:00,08-11 08:52:00,126.56615,43.87109,08-11 11:17:00,08-11 11:17:00,126.59125,43.84529,0811"
"2122333,31,Jilin,949,126.59218,43.84347,8444,1,05-29 14:06:00,05-29 14:06:00,126.56595,43.87123,05-29 17:21:00,05-29 17:21:00,126.5956,43.84696,0529"
"4323803,31,Jilin,949,126.5922,43.84353,8444,1,08-27 08:51:00,08-27 08:51:00,126.56597,43.87119,08-27 14:00:00,08-27 14:00:00,126.59347,43.855,0827"
"2459902,31,Jilin,949,126.5924,43.84447,8444,1,06-14 08:01:00,06-14 08:01:00,126.56612,43.87114,06-14 11:13:00,06-14 11:13:00,126.59319,43.84509,0614"
"3297623,31,Jilin,949,126.59188,43.8453,8444,1,06-18 15:18:00,06-18 15:18:00,126.56613,43.87126,06-18 17:55:00,06-18 17:55:00,126.59148,43.84548,0618"
"1676256,31,Jilin,949,126.59373,43.84509,8444,1,07-27 08:21:00,07-27 08:21:00,126.56607,43.87103,07-27 13:08:00,07-27 13:08:00,126.59369,43.84456,0727"
"3941769,31,Jilin,1558,126.59066,43.84622,8444,1,10-04 07:47:00,10-04 07:47:00,126.56647,43.8707,10-04 15:42:00,10-04 15:42:00,126.56637,43.87063,1004"
"3346076,31,Jilin,4849,126.57638,43.85076,8472,1,06-30 15:41:00,06-30 15:41:00,126.56616,43.87081,06-30 17:26:00,06-30 17:26:00,126.57657,43.85117,0630"
"1523851,31,Jilin,4849,126.57545,43.85141,8472,1,08-26 09:13:00,08-26 09:13:00,126.56602,43.87073,08-26 11:01:00,08-26 11:01:00,126.57555,43.85098,0826"
"1082628,31,Jilin,4849,126.57706,43.84994,8472,1,09-06 08:28:00,09-06 08:28:00,126.56625,43.87109,09-06 10:05:00,09-06 10:05:00,126.57689,43.85035,0906"
"2516001,31,Jilin,4849,126.57545,43.85145,8472,1,09-20 08:33:00,09-20 08:33:00,126.56625,43.87102,09-20 10:12:00,09-20 10:12:00,126.57565,43.85179,0920"
"2771588,31,Jilin,4849,126.57576,43.85101,8472,1,08-30 08:51:00,08-30 08:51:00,126.56628,43.87109,08-30 10:11:00,08-30 10:11:00,126.57674,43.85088,0830"
"4258990,31,Jilin,4849,126.57487,43.85051,8472,1,07-17 08:46:00,07-17 08:46:00,126.56606,43.87073,07-17 10:12:00,07-17 10:12:00,126.57517,43.852,0717"
"1047358,31,Jilin,4849,126.5757,43.85255,8472,1,09-30 08:47:00,09-30 08:47:00,126.56601,43.87091,09-30 09:58:00,09-30 09:58:00,126.57514,43.85248,0930"
"3343553,31,Jilin,4849,126.57498,43.85048,8472,1,07-25 07:39:00,07-25 07:39:00,126.56616,43.87088,07-25 09:11:00,07-25 09:11:00,126.57435,43.85069,0725"
"1922450,31,Jilin,4849,126.57553,43.85219,8472,1,09-06 08:28:00,09-06 08:28:00,126.56635,43.87093,09-06 09:55:00,09-06 09:55:00,126.57594,43.85203,0906"
"4329957,31,Jilin,4849,126.57516,43.84976,8472,1,06-07 14:51:00,06-07 14:51:00,126.56592,43.87112,06-07 16:25:00,06-07 16:25:00,126.57503,43.85007,0607"
"2114611,31,Jilin,4849,126.5756,43.8533,8472,1,09-21 09:24:00,09-21 09:24:00,126.56616,43.87109,09-21 10:24:00,09-21 10:24:00,126.57546,43.85341,0921"
"1535992,31,Jilin,4849,126.57557,43.85146,8472,1,10-02 08:21:00,10-02 08:21:00,126.56607,43.87104,10-02 10:46:00,10-02 10:46:00,126.57553,43.85128,1002"
"1909772,31,Jilin,4849,126.57546,43.85151,8472,1,09-11 09:30:00,09-11 09:30:00,126.56621,43.87099,09-11 11:04:00,09-11 11:04:00,126.57561,43.8512,0911"
"1439365,31,Jilin,4849,126.57552,43.8529,8472,1,09-29 08:21:00,09-29 08:21:00,126.56598,43.87104,09-29 10:09:00,09-29 10:09:00,126.57263,43.84821,0929"
"2736162,31,Jilin,4849,126.57557,43.85369,8472,1,05-18 15:04:00,05-18 15:04:00,126.56658,43.87051,05-18 15:54:00,05-18 15:54:00,126.57588,43.85367,0518"
"3954521,31,Jilin,4849,126.57559,43.85211,8472,1,08-13 14:51:00,08-13 14:51:00,126.56612,43.87088,08-13 15:23:00,08-13 15:23:00,126.57526,43.85198,0813"
"1840731,31,Jilin,4849,126.57521,43.84987,8472,1,07-13 07:41:00,07-13 07:41:00,126.56612,43.87125,07-13 11:41:00,07-13 11:41:00,126.57932,43.83773,0713"
"2074358,31,Jilin,4849,126.57607,43.85055,8472,1,08-02 08:21:00,08-02 08:21:00,126.56614,43.87081,08-02 09:32:00,08-02 09:32:00,126.57303,43.8504,0802"
"2425130,31,Jilin,4849,126.57646,43.85112,8472,1,05-18 15:03:00,05-18 15:03:00,126.56629,43.87106,05-18 15:48:00,05-18 15:48:00,126.5765,43.85138,0518"
"4335488,31,Jilin,949,126.58971,43.85783,8556,1,07-04 07:56:00,07-04 07:56:00,126.56617,43.8711,07-04 12:18:00,07-04 12:18:00,126.5899,43.85785,0704"
"418594,31,Jilin,435,126.57684,43.86777,9071,1,09-05 16:42:00,09-05 16:42:00,126.56625,43.87079,09-05 17:28:00,09-05 17:28:00,126.57696,43.86835,0905"
"1707045,31,Jilin,435,126.57609,43.86821,9071,1,05-24 16:20:00,05-24 16:20:00,126.56615,43.87068,05-24 17:08:00,05-24 17:08:00,126.57599,43.86866,0524"
"14254,31,Jilin,435,126.57649,43.87036,9071,1,09-05 16:43:00,09-05 16:43:00,126.5663,43.87072,09-05 17:19:00,09-05 17:19:00,126.57622,43.87084,0905"
"1343053,31,Jilin,1558,126.57348,43.87213,9071,1,10-17 08:15:00,10-17 08:15:00,126.56627,43.87086,10-17 14:36:00,10-17 14:36:00,126.56636,43.8707,1017"
"650055,31,Jilin,1558,126.57474,43.87012,9071,1,10-10 08:45:00,10-10 08:45:00,126.56616,43.87087,10-10 17:43:00,10-10 17:43:00,126.56635,43.87067,1010"
"2146131,31,Jilin,949,126.59111,43.84888,9104,1,05-30 08:22:00,05-30 08:22:00,126.56614,43.87089,05-30 09:48:00,05-30 09:48:00,126.58985,43.84896,0530"
"2239390,31,Jilin,949,126.59124,43.84926,9104,1,06-17 07:12:00,06-17 07:12:00,126.56621,43.87123,06-17 09:29:00,06-17 09:29:00,126.59248,43.84883,0617"
"3107111,31,Jilin,949,126.59103,43.849,9104,1,06-03 12:52:00,06-03 12:52:00,126.56634,43.8712,06-03 13:49:00,06-03 13:49:00,126.59122,43.84913,0603"
